Day,Month,Year,MinPressure,MaxPressure,MinVapour,MaxVapour,MinRelativeHumidity,MaxRelativeHumidity,MinTemperature,MaxTemperature,Rain,MinRadiation,MaxRadiation
4,4,1995,1007.6,1011.7,19.6,15.9,45,36,35.6,22,0,3.09,1.66
5,4,1995,1008.6,1011.8,15.6,19.1,32,47,34.7,23,0,3.15,0.79
6,4,1995,1005.9,1011.8,22.7,26.9,44,61,37.5,23.5,0,3.17,0.75
7,4,1995,1000.1,1007.5,31.1,31.9,64,71,37.8,24.9,0,2.79,0.99
8,4,1995,1000,1003.8,29.8,28.1,56,64,39,25.1,0,2.76,1.58
9,4,1995,1004.9,1006.8,32.2,32.6,64,74,36.9,26.2,0,3.04,0.99
10,4,1995,1009.1,1012.2,31.9,32.6,69,71,36.5,26.2,0,2.97,1.19
11,4,1995,1007.4,1012.8,32.8,34.2,64,83,35.5,26.7,0,2.75,1.67
12,4,1995,1002.7,1009.9,25.2,35.7,45,81,37.5,24.3,1,2.93,1.07
13,4,1995,1003.7,1007.8,18.4,23.2,38,54,36.7,22,10.1,3.39,0.79
14,4,1995,1004.8,1008.4,22.7,28.5,43,67,37.2,24.5,0,3.19,0.84
15,4,1995,1005.3,1009.9,32.1,34,70,75,35,26.4,0,3.04,1.7
16,4,1995,1005.2,1009.1,20.8,27.6,38,65,36.8,21.4,0.5,2.78,1.42
17,4,1995,1004.7,1008.8,27.1,32.8,49,76,37.7,25.4,0,3.13,0.85
18,4,1995,1005.1,1008.9,33.2,34.2,62,77,37.6,25.6,0,2.74,1.41
19,4,1995,1003.3,1008.6,20.2,33.2,32,70,39.4,25.3,0,3.2,0.83
20,4,1995,1004.1,1006.2,25.5,33.4,68,65,38.5,26.3,0,3.05,1.45
21,4,1995,1003.8,1008.6,21.7,35.2,44,85,36.2,23.3,3,3.33,1.18
22,4,1995,1005.1,1008.8,20.9,30.7,36,66,38.3,25.1,0,3.31,0.97
23,4,1995,1002.7,1008.6,31.1,34.4,53,73,39,25.7,0,3.12,0.93
24,4,1995,1001.3,1006,28.8,34.2,50,70,39.7,27.2,0,3.02,0.85
25,4,1995,1002.5,1006,37.4,32,68,70,39.5,27.3,0,2.93,1.01
26,4,1995,1001.7,1006.1,31.7,30.5,59,60,38.6,27.3,0,3.17,0.84
27,4,1995,1003,1007,34.2,28.4,68,58,37.6,27.5,0,3.2,1.23
28,4,1995,1003.2,1007.7,35.7,33.8,65,68,38.3,27.3,0,3.19,0.93
29,4,1995,1002.5,1006.9,38.4,34,64,69,40,28,0,3.11,0.88
30,4,1995,999.9,1005.3,36.7,34.5,64,60,41.2,27.3,0,3.14,0.93
1,5,1995,1000.4,1003.8,35.9,39.4,76,78,39.3,28.2,0.6,3.18,1.39
2,5,1995,1002.9,1006.3,35.9,32.8,67,62,38.2,26.5,0.1,3.12,1.86
3,5,1995,1002.6,1006.2,36.9,36.9,68,74,38.4,26.8,0,2.85,1.67
4,5,1995,1000.9,1006.5,35.2,33,65,71,38,28.2,0,3.02,1.54
5,5,1995,1000.3,1004.9,24.6,23.5,44,54,38.2,27.4,0,3.12,0.97
6,5,1995,1003.3,1005.3,33.6,35,67,67,37,28.2,0,2.84,2.07
7,5,1995,1005.3,1007.7,28.8,33.6,58,67,37.7,28.4,0,3.2,0.93
8,5,1995,1004,1009.4,29.1,35.7,59,75,37.3,28.2,0,3.03,1.87
9,5,1995,1002.3,1007.1,29.1,34.6,60,80,35,26.4,0,2.9,1.79
10,5,1995,1004.2,1005.7,28.4,31.5,90,78,31.4,27.2,0.5,1.25,1.31
11,5,1995,1002.9,1006.7,31.7,31.1,75,95,31.7,24.1,19.4,2.24,2.18
12,5,1995,1000.5,1004.9,28.3,32.1,87,85,32.4,24.4,4.1,2.57,2.01
13,5,1995,997.5,1001.3,32.2,34,83,85,32.2,24.4,1.8,2.19,1.78
14,5,1995,993.9,998.1,33.2,33.6,97,76,32.4,25.9,4.5,2.71,1.9
15,5,1995,989.6,993.8,33.4,32.8,93,92,30.9,24.4,52.4,2.57,1.89
16,5,1995,988,987.9,32.8,35,100,98,27.8,25.6,41.5,0.6,0.54
17,5,1995,996.1,996.9,33.2,31.3,70,86,33.3,25.2,94,2.59,2.03
18,5,1995,997.7,998.9,29.1,25.2,52,50,38.9,26.2,0,3.43,0.97
19,5,1995,1002.2,1003,34,31.5,69,66,37.3,25.8,0,3.06,2.1
20,5,1995,1003.2,1005.9,35.7,37.4,81,88,34.5,27.2,0,2.64,1.97
21,5,1995,1000.8,1004.2,39.4,37.8,78,84,37,27.4,0,3.26,1.87
22,5,1995,1000.9,1003.2,37.4,38,77,75,37,27.9,0,3.21,1.15
23,5,1995,1003.1,1004.7,39.4,37.6,78,79,37.7,28,0,3.16,1.19
24,5,1995,1003,1006.3,38,38.9,75,78,36.8,28,0,3.18,1.36
25,5,1995,1003,1006.8,38.7,39.4,73,78,37.8,27.9,0,3.06,1.02
26,5,1995,1001.7,1005.6,38,38.5,66,72,40,27.8,0,3.06,1.05
27,5,1995,1000.8,1004.4,36.9,36.3,62,70,40.4,28.4,0,3.15,1.03
28,5,1995,1000,1004.4,37.4,38.5,65,72,38.4,28.5,0,3.16,0.94
29,5,1995,1000,1003.9,38.2,39.4,71,78,37.3,28.3,0,3.03,1.66
30,5,1995,1000.3,1003.3,36.7,35.7,73,74,36,27.6,0,3.05,1.67
31,5,1995,1000.8,1004.2,36.5,37.4,72,77,36,27.5,0,2.88,1.57
1,6,1995,1000.1,1003.5,35.4,37.1,70,75,36.2,28.1,0,2.76,1.54
2,6,1995,998.2,1002.5,36.5,38,72,75,36.4,28.3,0,3.13,1.63
3,6,1995,998.1,1001.8,36.7,34.8,73,75,35.9,26.9,0,2.98,1.44
4,6,1995,998.1,1001.3,38,37.8,81,80,34.4,29,0,1.83,1.73
5,6,1995,997.7,999.9,31.9,38,97,83,32.6,29.2,0,1.07,0.98
6,6,1995,996.4,998.7,40.7,40.5,90,87,33.8,24.9,26,2.12,1.59
7,6,1995,995.5,998.2,36.1,39.8,85,83,34.2,28.8,0,2.27,2.23
8,6,1995,995.5,996.9,39.6,39.8,88,82,34.3,28.5,26.1,2.22,1.65
9,6,1995,993.7,997.1,35.2,40.5,77,88,35.1,28,4.6,3.13,1.88
10,6,1995,992.8,996.2,37.8,37.4,92,74,35.4,26.9,0,2.28,1.92
11,6,1995,992.7,996.1,29.3,37.8,95,92,33.6,26.7,1.6,1.52,1.39
12,6,1995,996.5,997,40.3,34,97,85,30.9,24,22.5,1.19,1.19
13,6,1995,999,1000.7,34.2,40.5,76,95,33.5,27.9,0.8,2.2,1.78
14,6,1995,1000.1,1003.1,34.6,38.5,74,81,34.8,27.6,0,3.37,2.63
15,6,1995,999.7,1002.6,37.6,36.9,79,80,35,28.2,0,2.99,2.66
16,6,1995,998.8,1001.6,39.6,36.1,87,85,32.2,28.2,0.6,1.03,1.03
17,6,1995,998.1,999.2,33.8,38.5,98,85,32.4,28.7,0.5,0.89,0.91
18,6,1995,999.4,1002.6,35.2,30,79,92,34,24.5,47.4,3.1,2.32
19,6,1995,1000.3,1001.6,35.2,37.4,79,77,36.3,27.1,0.1,2.97,1.61
20,6,1995,1001.4,1003,36.5,37.1,97,85,33.8,23.8,33,2.81,2.11
21,6,1995,1000.4,1003.1,32.8,37.4,85,77,34.8,25.3,36.2,3.22,1.75
22,6,1995,997.8,1001.3,36.1,35.2,97,79,33.8,26.3,0.8,3.26,1.57
23,6,1995,997.4,999.3,35.2,37.1,95,87,32.7,26.6,16.3,2.26,1.93
24,6,1995,998.5,999.7,34,35.9,79,89,33.6,24.8,35.3,2.86,1.47
25,6,1995,999.2,1000.8,33,35.9,83,83,34.3,25.8,0,2.85,1.52
26,6,1995,998.5,1001.6,33.4,35,79,83,33.5,26.5,5.8,2.28,1.64
27,6,1995,997.4,1001.6,35,36.3,76,79,35.7,26.4,4.2,3.48,1.38
28,6,1995,996.4,999.8,35.4,34.4,80,73,34.4,26.8,0,2.63,1.33
29,6,1995,995.8,998.8,38.5,37.6,79,79,36,27,0.8,3.62,1.47
30,6,1995,993.8,997.9,36.3,35.4,79,73,36.2,27.5,0,3.72,1.41
1,7,1995,992.6,994.6,37.8,36.5,91,81,33.5,28,0,1.18,1.27
2,7,1995,994,993.9,36.7,33.8,89,83,30.9,26,3.7,0.99,1.22
3,7,1995,996.6,997.6,35.4,31.7,89,100,28.9,24.4,75.4,0.97,0.95
4,7,1995,997.6,999.8,39.6,38.7,81,88,34,26.7,20.9,1.4,1.41
5,7,1995,997.8,1000.4,37.4,33.6,88,92,30.4,25.4,1.2,1.05,1.07
6,7,1995,998.6,1000.7,38.2,38.7,80,90,34.9,27.9,0,2.45,1.79
7,7,1995,999.3,1001.7,35,39.6,76,83,34.9,27.9,0,2.63,1.97
8,7,1995,998.8,1001.9,36.1,37.8,77,80,35.8,27.3,0,2.51,1.87
9,7,1995,997.6,1001.2,34,38,95,83,35,27.4,0,2.6,1.34
10,7,1995,997.9,999.8,34.4,36.3,88,80,33.8,27.4,0.1,2.54,1.89
11,7,1995,998.7,1001.1,33,35.2,75,85,33,26.3,1.6,2.72,1.99
12,7,1995,997.8,1000.9,35.2,35.7,88,81,32.2,26.2,1.6,1.91,1.28
13,7,1995,996.7,999.3,35.9,35.7,87,81,33.3,26.7,12.2,1.58,1.37
14,7,1995,997.1,1000.1,35,37.4,91,80,33.3,26.4,18,2.87,1.44
15,7,1995,995,998.7,34,37.6,73,87,33.6,26.7,13.7,2.34,1.46
16,7,1995,993.6,996.3,35.2,35.4,79,79,34.3,26.9,7,2.01,1.72
17,7,1995,993.8,996,35,35.4,86,84,33.2,25.6,3.2,2.15,1.97
18,7,1995,995.5,996.9,37.1,34.6,94,84,33.9,26,11.2,2.5,1.61
19,7,1995,996.5,999,35.2,34.8,95,85,31,26.4,5,1.95,1.3
20,7,1995,997.3,1000.1,33,34.4,87,85,32.2,25.7,16.7,2.19,2.22
21,7,1995,996,999.7,33.4,33.4,86,87,31.8,25.6,5,3.73,2.19
22,7,1995,996.3,997.3,33.8,33.2,94,85,30.4,25.6,3.1,2.36,2.11
23,7,1995,1000.1,1000.8,34.8,35,85,94,32.3,25.5,22.9,2.87,2.42
24,7,1995,1002.4,1004.9,33,35,77,83,33.9,26,9.2,3.34,1.9
25,7,1995,999,1003.7,34.4,33.6,73,71,34.2,26.6,1.8,2.93,1.62
26,7,1995,998.5,1000.4,35.7,33.6,74,75,35.4,27,0,2.79,1.68
27,7,1995,1000.5,1002.7,30.7,32.2,84,98,32.7,23.2,43.2,2.53,2.12
28,7,1995,999.6,1002.8,34.2,34.8,80,85,33.6,26.4,5.9,2.4,2.16
29,7,1995,998.1,1001.9,34.2,35.2,76,79,34,26.6,0,3.01,1.69
30,7,1995,997.4,1000.4,31.7,35.9,75,83,35.8,27.7,0,3.19,1.45
31,7,1995,998.3,1002,32.4,32.2,85,95,33.2,23.8,20.4,3.27,1.83
1,8,1995,997,1000.8,33,33.8,83,83,34.6,25.8,0,2.58,1.97
2,8,1995,994.2,998.7,35.7,35,92,86,33.5,27,0.1,3.05,1.57
3,8,1995,995.1,995.7,34.4,33.8,100,90,28.2,25.6,40.8,0.72,0.69
4,8,1995,999.5,1001.3,34,34.8,79,92,31.4,25.7,98.1,1.91,1.37
5,8,1995,998.7,1002.5,37.1,36.9,94,80,35.8,26.1,0,3.01,1.49
6,8,1995,996.6,1000.3,35.7,36.1,81,85,33.2,25.8,2.1,2.63,1.82
7,8,1995,994.4,997.8,35,36.5,86,88,35.8,27,0,2.62,1.85
8,8,1995,992.5,995,35.4,35.7,94,97,31.6,26,25.7,2.29,1.42
9,8,1995,1000.6,1000.2,33,34,81,88,32,26.4,5.7,2.14,1.39
10,8,1995,1003.6,1006,34.8,34,92,79,32.8,26.6,3.7,2.83,2.03
11,8,1995,1004.3,1007.3,35.9,36.3,83,83,33.5,27.5,3.6,2.49,1.81
12,8,1995,999.5,1003.8,32.2,35.2,74,79,33.5,27.5,0,2.32,1.8
13,8,1995,997.6,1000.9,34.8,35.4,75,91,33.5,27.1,0.2,2.01,1.76
14,8,1995,999,1001.1,33.6,33.6,92,72,35.8,27.4,0,3.37,1.45
15,8,1995,1000.8,1002.2,32.6,33.2,87,78,32.4,27,4.6,1.85,1.64
16,8,1995,1001.1,1004.3,34,34.6,92,91,34.3,25.7,1.1,3.53,1.65
17,8,1995,1001.1,1003.9,34.8,34.8,92,85,31.5,26,1.5,2.49,1.55
18,8,1995,1003,1006.3,34,33.4,85,93,32.6,26,14.6,2.15,1.87
19,8,1995,1002.1,1005.3,35.2,36.3,88,79,34,26.4,0.6,2.55,1.74
20,8,1995,1001.8,1005.2,36.5,36.7,97,87,33.4,26.4,1.7,2.65,1.56
21,8,1995,1000.8,1004.9,33.6,31.1,92,95,28,24.4,71.9,0.92,0.94
22,8,1995,999.3,1003.5,32.8,33.8,85,80,33.4,25.9,1.1,3.67,2.15
23,8,1995,1000.3,1002.8,34.8,37.8,85,91,34,26.8,3,3.41,1.52
24,8,1995,1001.6,1005.1,35.2,35.2,79,79,34.7,27.1,0.2,3.05,1.34
25,8,1995,1001.8,1005.6,33.8,34,77,75,35,27.2,0,3.42,1.19
26,8,1995,999.2,1003.9,33.4,33.4,74,74,35,27,0,3.76,1.12
27,8,1995,998.5,1002.5,35,34.6,76,74,34.5,27,0,2.81,1.28
28,8,1995,997.8,1002,35.9,35.7,91,75,35.5,27.6,0,3.29,0.91
29,8,1995,997.7,1000.5,34.8,34.4,77,75,34.4,27.3,5.4,3,1.23
30,8,1995,997,1000.2,34,34.8,92,79,33.2,27,1.8,3.33,0.99
31,8,1995,996.2,998.8,36.7,35.7,89,81,34.1,27,12.8,2.98,1.21
1,9,1995,994.1,997.5,36.7,36.1,94,97,32.4,26.8,3.8,3.52,1.46
2,9,1995,997.1,997.1,34.4,36.7,88,89,31.8,26.2,17.1,2.72,1.86
3,9,1995,998.6,1000.6,32.4,34.2,89,94,28.6,25.4,11.1,0.74,0.71
4,9,1995,997.9,1000.6,34,32.4,95,97,28,24.9,47.3,1.24,1.18
5,9,1995,997.7,1000.1,34.2,32.4,98,100,26.8,24.8,30.2,0.5,0.51
6,9,1995,1000.6,1002.5,32.6,30.4,77,71,33.5,24.4,90.3,3.17,1.74
7,9,1995,1002.6,1005.7,35.2,34.8,79,81,33,25.4,1.2,2.72,1.32
8,9,1995,1004.5,1007.2,34.2,38.5,80,85,34.2,26.8,3.6,3.17,1.57
9,9,1995,1005.3,1008.4,32.4,37.8,79,88,34.2,26.1,0,3.04,1.5
10,9,1995,1005.5,1008.9,33.6,35.2,76,85,34,27,0.3,3.04,1.5
11,9,1995,1006.2,1010.3,31.1,33.6,72,75,33.1,25.6,1.4,3.07,1.88
12,9,1995,1008.1,1011.4,35.4,32.4,84,72,34.2,26.4,0,3.39,1.49
13,9,1995,1005.2,1010.3,33,33.6,73,69,34.9,26.6,1.7,3.67,1.64
14,9,1995,1002.3,1007.3,32.6,34.4,69,81,35,26.5,0,2.98,1.15
15,9,1995,1001.3,1005.6,32.8,33,92,73,35.2,27.2,0,2.77,1.28
16,9,1995,1001.2,1004.1,34.4,35,89,83,31.5,26.3,6.7,1.75,1.69
17,9,1995,1003.6,1004.8,35,36.3,94,94,31.3,25.3,17.8,2.65,2.21
18,9,1995,1002.9,1006.7,34.4,36.1,92,95,31.5,25.2,38.2,1.89,1.18
19,9,1995,1001.6,1005.2,36.1,36.1,85,84,32.8,26.2,6.6,2.99,1.34
20,9,1995,1002.1,1004.4,34.6,35.4,80,80,33.2,27,0.7,2.61,1.56
21,9,1995,1002.3,1005.4,36.3,36.5,87,81,34.2,26.7,0,2.75,2.28
22,9,1995,1001.4,1005,35.4,36.1,84,85,32.8,27,0.8,1.84,1.85
23,9,1995,1002.7,1005,35.2,37.8,88,84,32.3,27,0,1.92,1.74
24,9,1995,1004.2,1006.1,34.6,36.9,91,92,32.3,25.8,59,2.32,1.67
25,9,1995,1003.2,1006.8,32.8,34.2,92,83,32,25.2,6.4,2.73,1.55
26,9,1995,1002.3,1004.9,32.1,35.4,97,98,29.2,24.5,26.7,1.77,1.33
27,9,1995,1003.4,1005.3,33,32.4,87,97,29.2,24.6,128.8,1.19,1.06
28,9,1995,1004.7,1006.7,33.6,31.1,85,98,31,24.8,16.8,1.67,1.47
29,9,1995,1005.2,1008.1,34.2,35.4,91,87,32.3,25.6,1.2,2.72,1.76
30,9,1995,1005.3,1008.3,31.1,31.7,78,82,32.5,24.9,9.6,2.9,1.57
1,10,1995,1005.9,1009.2,32.6,30.5,77,76,32.4,25,0,2.75,1.52
2,10,1995,1006.4,1009.5,33.4,33.2,77,78,33,25.4,0,2.57,1.25
3,10,1995,1005.3,1009.6,31.5,33.8,74,80,33.6,25.8,0,2.59,1.17
4,10,1995,1005,1008.1,32.8,34.8,92,79,33.5,25.7,0,1.68,1.07
5,10,1995,1006.1,1008.5,31.1,34.6,78,84,33.6,24.4,1.4,3.15,1.24
6,10,1995,1006.2,1009.1,34,36.1,82,85,33.1,26,0,2.54,1.28
7,10,1995,1007.4,1010.3,30.4,35.7,87,88,32.4,25.7,4.4,2.7,1.43
8,10,1995,1008.5,1010.3,30,32.8,95,85,29.9,24.9,0.2,2.83,1.89
9,10,1995,1008.8,1011.5,31.1,31.7,95,92,30.5,24,14.6,2.13,1.87
10,10,1995,1007.2,1010.9,31.1,31.7,85,82,31.2,24.3,0.8,2.21,1.82
11,10,1995,1006.8,1010.4,30.7,33.4,74,83,33,24.8,1.5,2.44,1.74
12,10,1995,1007.2,1011.2,30,31.3,67,71,33.9,24.9,0.8,3.06,0.72
13,10,1995,1007.1,1011.4,33.2,34.4,78,81,33.8,24.4,0,3.18,1.07
14,10,1995,1006.5,1010.7,29.3,36.1,70,85,34.5,25.6,0.8,3.04,0.79
15,10,1995,1007.5,1010.8,33.2,35.2,76,77,34.4,25.6,0,3,1.56
16,10,1995,1008.8,1011.4,28.8,34,73,82,34,25,0,2.76,1.05
17,10,1995,1006.5,1010.7,29.3,36.1,70,85,34.5,25.6,0,2.26,1.55
18,10,1995,1007.5,1010.8,33.2,35.2,76,77,34.4,25.6,0,1.35,0.99
19,10,1995,1006.9,1010.4,31.1,31.1,78,78,33,24.3,24.4,2.62,1.16
20,10,1995,1007.1,1010.8,30.9,31.7,76,75,32.7,24.8,0,2.93,0.74
21,10,1995,1008.5,1011.7,31.5,32.8,87,85,30.6,25,0,1.56,1.29
22,10,1995,1009.2,1013.1,30.7,31.1,75,87,31.7,24.6,0.8,2.63,1.29
23,10,1995,1010.9,1014.2,27.6,29.7,71,73,32.5,24.8,0,2.84,1.37
24,10,1995,1011,1014.8,24,23.5,66,71,31.2,22.6,0,2.85,0.67
25,10,1995,1010.3,1014.4,24.1,17.1,69,51,30.6,20,0,2.75,0.71
26,10,1995,1010.2,1014.3,24.7,22.2,66,64,31,20,0,2.75,0.61
27,10,1995,1008.9,1013.6,24.3,24.1,66,69,31.2,20.2,0,2.79,0.53
28,10,1995,1008.1,1012.1,26.3,27.1,66,74,32.8,21.4,0,2.83,0.48
29,10,1995,1008.4,1011.9,30.9,27.1,82,74,32.4,21.6,0,2.9,0.58
30,10,1995,1008.2,1010.5,25.9,25.3,71,69,30.1,24,0.1,1.25,1.23
31,10,1995,1008.8,1011.3,29.3,28.6,87,88,28.4,23,4.6,1.44,1.14
1,11,1995,1007.1,1010.3,26.3,28.6,78,88,29,22.8,0,1.82,1.61
2,11,1995,1008.4,1011,27.4,27.4,77,79,30.5,22.8,0,2.8,0.84
3,11,1995,1009.3,1012.3,20,24.6,62,73,30.4,19.8,0,2.73,0.51
4,11,1995,1008.5,1012.4,17.7,17.3,53,55,30.5,17.2,0,2.81,0.48
5,11,1995,1008.9,1012.7,21,18.6,58,56,31,18.2,0,2.62,0.53
6,11,1995,1012,1014.7,23.1,23,75,75,28.6,20.4,0,2.7,0.39
7,11,1995,1008.7,1012,24,20,59,56,32.4,19.8,0,2.5,0.44
8,11,1995,1008.7,1011.5,29.5,26.4,80,84,31.5,22.4,0,1.8,1.34
9,11,1995,1004.8,1009.5,29.5,28.8,100,96,24,22.8,66.5,0.3,0.28
10,11,1995,1008.4,1007.8,28.8,31.7,83,92,30.6,23.4,102.3,1.73,1.38
11,11,1995,1009.5,1012.5,26.1,26.3,81,88,28.8,21.4,0,2.21,1.16
12,11,1995,1008.8,1012.3,25.6,24.1,79,80,28.5,20.1,0,2.54,1.11
13,11,1995,1011.3,1013.6,23.7,25.5,73,80,29,22.3,0,2.44,0.85
14,11,1995,1011.6,1014.7,26.4,24.3,81,76,29.4,20.5,0,2.77,0.81
15,11,1995,1008.6,1012.2,24.4,25.2,70,78,30.3,20.5,0,2.63,0.37
16,11,1995,1009.7,1011.9,27.6,25.6,88,76,30,22,0,2.07,1.39
17,11,1995,1012,1013.6,28.8,28.6,100,87,29.2,22.7,1.3,1.82,1.57
18,11,1995,1010.5,1013.3,26.6,27.3,85,91,26.4,22,41.8,1.51,1.5
19,11,1995,1009.9,1011.5,26.9,26.4,88,84,27.1,21.6,0,1.51,1.5
20,11,1995,1010.4,1012.6,25.3,26.3,79,88,29,20.5,0,2.23,0.78
21,11,1995,1012,1014.7,23.1,23,75,75,28.6,20.4,0,2.3,0.84
22,11,1995,1012.7,1016.3,23.8,19.9,83,67,28.4,17.6,0,2.54,0.65
23,11,1995,1013.2,1016.5,24,19.5,71,74,28,17.5,0,1.9,1.55
24,11,1995,1010.6,1014.9,23.8,23.8,83,77,25.7,21.2,0.1,0.94,0.98
25,11,1995,1007.1,1008,22.9,20.9,80,87,26,18.6,6.5,2.51,1.42
26,11,1995,1011.5,1012.7,17.8,18.2,70,69,27.4,17.6,0,2.29,0.83
27,11,1995,1012.6,1015.7,16.2,16.5,63,71,26.8,14,0,2.32,0.76
28,11,1995,1012.4,1016.1,15.7,16.2,57,61,27,13.4,0,2.43,0.68
29,11,1995,1014.3,1017.4,16.6,14.5,65,56,26.4,14.3,0,2.24,0.65
30,11,1995,1013.7,1017.4,17.8,14.7,70,62,27.4,13.2,0,2.36,0.55
1,12,1995,1013,1015.2,19.5,17.6,68,70,29.7,14,0,2.07,0.65
2,12,1995,1014.1,1017.1,14.5,19.1,52,75,28.3,15.1,0,2.13,0.78
3,12,1995,1013,1017.5,15.3,12.9,59,52,26.2,13,0,2.19,0.67
4,12,1995,1013.3,1016.8,15.8,15.4,66,70,26.2,11.8,0,2.1,0.73
5,12,1995,1013.9,1016.6,15.5,15.8,68,77,26.4,11.8,0,1.97,0.75
6,12,1995,1014.6,1018,18.8,17.4,74,79,26.3,12.3,0,1.93,0.76
7,12,1995,1015.5,1019.4,19.7,17.4,75,74,26.9,13.4,0,1.95,0.8
8,12,1995,1016.4,1019.7,17.4,19,66,81,27,14.9,0,2.03,0.85
9,12,1995,1014.3,1017.9,22.1,19.1,77,83,26.2,15.2,0,1.78,0.92
10,12,1995,1014.4,1017.4,19.3,18.3,74,81,27.2,13.5,0,1.88,0.82
11,12,1995,1015.2,1018.9,17.9,18.3,60,79,28.5,14.4,0,1.77,0.77
12,12,1995,1014.7,1018.5,18.2,18.1,63,72,28.6,14.3,0,1.98,0.61
13,12,1995,1014.3,1018.3,20.1,18.8,70,74,28.8,15.2,0,1.86,0.68
14,12,1995,1013.6,1017.7,15.2,14.4,60,61,26.5,14.7,0,2.08,0.53
15,12,1995,1014.9,1017.7,16.3,13.8,62,63,26.6,12.5,0,1.95,0.58
16,12,1995,1016.4,1018.8,19,16.1,74,70,27.6,13,0,1.96,0.6
17,12,1995,1016,1019,16,16.5,60,71,27.2,12.6,0,1.99,0.58
18,12,1995,1015.4,1018.6,16.2,16.7,61,77,27.9,13.6,0,1.94,0.56
19,12,1995,1015.2,1018.4,16.1,13.5,65,61,26.5,12.3,0,1.95,0.53
20,12,1995,1015.5,1019,17.7,16.8,69,75,27,13.2,0,1.89,0.57
21,12,1995,1014.7,1018.1,18.4,17.6,70,79,26.9,12.9,0,1.68,0.71
22,12,1995,1015.3,1018.4,20,18.8,71,74,28.7,13.2,0,1.64,0.74
23,12,1995,1014.2,1017.6,20.1,21.4,67,79,29.5,14.4,0,1.84,0.6
24,12,1995,1016,1018.3,21.7,18.2,82,73,26.4,16,0,1.81,0.91
25,12,1995,1017.4,1019.1,19.4,18.6,63,78,29.4,15.2,0,2.01,0.51
26,12,1995,1018.5,1021.8,18.5,18.4,72,88,25.7,15.4,0,1.76,0.75
27,12,1995,1018.4,1022.8,16.3,17,66,81,24.6,14.8,0,1.86,0.64
28,12,1995,1018.4,1021.7,16.3,17,66,81,24.6,14.8,0,2.01,0.72
29,12,1995,1016.5,1020.6,17,16.7,67,82,24.6,13.3,0,1.93,0.81
30,12,1995,1014.8,1018.4,17.3,16.9,67,77,25.7,14.2,0,1.84,0.64
31,12,1995,1015.3,1018.6,19.3,16.5,71,72,26.4,14.6,0,1.77,0.89
